phone,gmaps_url,company,rating,category,latitude,longitude,updatedAt
61474129761,https://www.google.ca/maps/place/D+%26+L+Fences/data=!4m7!3m6!1s0x6ad8fc798d0f7345:0xb643f587dea5ba73!8m2!3d-36.5895056!4d145.4691788!16s%2Fg%2F11gch6b986!19sChIJRXMPjXn82GoRc7ql3of1Q7Y?authuser=0&hl=en&rclk=1,D & L Fences,1,Fence contractor,-36.5895056,145.4691788,24/02/2024 16:59
61474179786,https://www.google.ca/maps/place/Valor+Green+Fencing+Co/data=!4m7!3m6!1s0xab537297bbd861c1:0x64d912764baea543!8m2!3d-36.3053496!4d146.5178819!16s%2Fg%2F11v0j67tz4!19sChIJwWHYu5dyU6sRQ6WuS3YS2WQ?authuser=0&hl=en&rclk=1,Valor Green Fencing Co,5,Fence contractor,-36.3053496,146.5178819,25/02/2024 4:01
61474215641,https://www.google.ca/maps/place//data=!4m4!3m3!1s0x0:0x623787841685c1d4!16s%2Fg%2F11s3xbd2fc!19sChIJAAAAAAAAAAAR1MGFFoSHN2I?authuser=0&hl=en&rclk=1,Concept Home Improvements | Handyman Athelstone | Fencing Campbelltown | Landscaping Salisbury,5,Fence contractor,-35.000767,138.6111598,17/10/2023 8:03
61474270417,https://www.google.ca/maps/place/Retain+Fence+Build+PTY+LTD/data=!4m7!3m6!1s0x6b914184643dbe6b:0x3c3b34da7d119b1f!8m2!3d-27.6880187!4d153.1800895!16s%2Fg%2F11q92n609z!19sChIJa749ZIRBkWsRH5sRfdo0Ozw?authuser=0&hl=en&rclk=1,Retain Fence Build PTY LTD,5,Fence contractor,-27.6880187,153.1800895,25/02/2024 0:39
61474349344,https://www.google.ca/maps/place/Jmz+install/data=!4m7!3m6!1s0x474fcd70021caac1:0xcb7579f8a887e7a0!8m2!3d-27.6700894!4d152.5805338!16s%2Fg%2F11s2y0hj32!19sChIJwaocAnDNT0cRoOeHqPh5dcs?authuser=0&hl=en&rclk=1,Jmz install,3,Fence contractor,-27.6700894,152.5805338,24/02/2024 20:54
61474534866,https://www.google.ca/maps/place/Smart+Fencing/data=!4m7!3m6!1s0x6ad65157771f6975:0xfd3be0007fc2cda2!8m2!3d-37.551421!4d144.900153!16s%2Fg%2F11h3bfv1lh!19sChIJdWkfd1dR1moRos3CfwDgO_0?authuser=0&hl=en&rclk=1,Smart Fencing,3.5,Fence contractor,-37.551421,144.900153,25/02/2024 1:48
61474648638,https://www.google.ca/maps/place/Elder%27s+fencing/data=!4m7!3m6!1s0x6b9dff86db46088d:0xb09c0d3b15501c70!8m2!3d-31.4612153!4d152.8931939!16s%2Fg%2F11hdrq_854!19sChIJjQhG24b_nWsRcBxQFTsNnLA?authuser=0&hl=en&rclk=1,Elder's fencing,,Fence contractor,-31.4612153,152.8931939,24/02/2024 17:45
61474706798,https://www.google.ca/maps/place/In+and+Out+Fencing/data=!4m7!3m6!1s0x6b734568ff90d359:0x3320f51cd74de60c!8m2!3d-32.697883!4d151.5839864!16s%2Fg%2F11h0cfyrww!19sChIJWdOQ_2hFc2sRDOZN1xz1IDM?authuser=0&hl=en&rclk=1,In and Out Fencing,5,Fence contractor,-32.697883,151.5839864,24/02/2024 20:11
61474771969,https://www.google.ca/maps/place/White+Picket+Fence/data=!4m7!3m6!1s0x6b9399c60a59475d:0xe64b2d86e3de04db!8m2!3d-26.8046018!4d153.1267255!16s%2Fg%2F11gsmwhmjz!19sChIJXUdZCsaZk2sR2wTe44YtS-Y?authuser=0&hl=en&rclk=1,White Picket Fence,4.4,Cafe,-26.8046018,153.1267255,25/02/2024 4:31
61474795979,https://www.google.ca/maps/place/Provo%27s+Fencing/data=!4m7!3m6!1s0x6b25d3522e9f1f33:0x95327855b7d1235a!8m2!3d-37.8745089!4d147.5422609!16s%2Fg%2F11j8wmm6mc!19sChIJMx-fLlLTJWsRWiPRt1V4MpU?authuser=0&hl=en&rclk=1,Provo's Fencing,5,Fence contractor,-37.8745089,147.5422609,25/02/2024 0:12
61474896122,https://www.google.ca/maps/place/Guaranteed+Glass/data=!4m7!3m6!1s0x6b12a2d2e3540be9:0xfd15e44e6eb930a0!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F11g7_83ty3!19sChIJ6QtU49KiEmsRoDC5bk7kFf0?authuser=0&hl=en&rclk=1,Guaranteed Glass,4.7,Fence contractor,-32.83115,150.0523617,24/02/2024 19:30
61474944988,https://www.google.ca/maps/place/All+Jacks+Fencing/data=!4m7!3m6!1s0x6b1285edbe7dd585:0xb8cee8d8bbca99a0!8m2!3d-27.624946!4d152.968544!16s%2Fg%2F11g9mc7qtm!19sChIJhdV9vu2FEmsRoJnKu9jozrg?authuser=0&hl=en&rclk=1,All Jacks Fencing,4.2,Fence contractor,-27.624946,152.968544,24/02/2024 13:12
61475030334,https://www.google.ca/maps/place/Premium+Fencing+Solutions/data=!4m7!3m6!1s0x8fdfdfbe963434e5:0xd9aa58a4387a7482!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11vpxvyycs!19sChIJ5TQ0lr7f348RgnR6OKRYqtk?authuser=0&hl=en&rclk=1,Premium Fencing Solutions,5,Fence contractor,-33.8482439,150.9319747,25/02/2024 0:02
61475059721,https://www.google.ca/maps/place/Eagle+Eye+Fencing+ACT/data=!4m7!3m6!1s0x6b17b5a69a2641ff:0x3d276a9c4b400a86!8m2!3d-35.3139797!4d149.1297825!16s%2Fg%2F11bw5_6hmc!19sChIJ_0Emmqa1F2sRhgpAS5xqJz0?authuser=0&hl=en&rclk=1,Eagle Eye Fencing ACT,3.5,Fence contractor,-35.3139797,149.1297825,24/02/2024 17:38
61475132794,https://www.google.ca/maps/place/Pitts+Run+Rural+Fencing/data=!4m7!3m6!1s0x6acfed2743122a51:0x7b156af24d892f1c!8m2!3d-36.2464517!4d142.4216085!16s%2Fg%2F11h4tnbxst!19sChIJUSoSQyftz2oRHC-JTfJqFXs?authuser=0&hl=en&rclk=1,Pitts Run Rural Fencing,4.7,Agricultural service,-36.2464517,142.4216085,24/02/2024 23:48
61475232222,https://www.google.ca/maps/place/Colorbond+Fencing+Sydney+Concord/data=!4m7!3m6!1s0xe1b53f6295c15fb:0x846319199d25c8b8!8m2!3d-33.8580743!4d151.0999376!16s%2Fg%2F11sbxv7lxr!19sChIJ-xVcKfZTGw4RuMglnRkZY4Q?authuser=0&hl=en&rclk=1,Colorbond Fencing Sydney Concord,,Fence contractor,-33.8580743,151.0999376,24/02/2024 16:38
61475512426,https://www.google.ca/maps/place/Asha+construction%27s+fencing+and+supplies/data=!4m7!3m6!1s0x6bc2e719719f707d:0x93b692c52df90be!8m2!3d-23.1368519!4d150.7396187!16s%2Fg%2F11q4l_w3gq!19sChIJfXCfcRnnwmsRvpDfUixpOwk?authuser=0&hl=en&rclk=1,Asha construction's fencing and supplies,4.3,Fence supply store,-23.1368519,150.7396187,24/02/2024 13:36
61475595510,https://www.google.ca/maps/place/Sustainable+Agricultral+Fencing+Services/data=!4m7!3m6!1s0x67f924bd7593abad:0x552170b439267f8f!8m2!3d-37.8745089!4d147.3138513!16s%2Fg%2F11twqmyhh6!19sChIJrauTdb0k-WcRj38mObRwIVU?authuser=0&hl=en&rclk=1,Sustainable Agricultral Fencing Services,,Fence contractor,-37.8745089,147.3138513,25/02/2024 2:36
61475616501,https://www.google.ca/maps/place/Bluestone+Gates+%26+Fencing/data=!4m7!3m6!1s0x6ad66db62b28fdbb:0x1650e24b9d252006!8m2!3d-37.9463419!4d145.0689276!16s%2Fg%2F11sqc2vc09!19sChIJu_0oK7Zt1moRBiAlnUviUBY?authuser=0&hl=en&rclk=1,Bluestone Gates & Fencing,3.5,Fence contractor,-37.9463419,145.0689276,24/02/2024 15:25
61475797327,https://www.google.ca/maps/place/Kerry+Custom+Works/data=!4m7!3m6!1s0x2596377a5e340325:0xf519285d0c4f914d!8m2!3d-36.5895056!4d145.4691788!16s%2Fg%2F11kk508z5w!19sChIJJQM0Xno3liURTZFPDF0oGfU?authuser=0&hl=en&rclk=1,Kerry Custom Works,5,Fence contractor,-36.5895056,145.4691788,24/02/2024 21:09
61476014239,https://www.google.ca/maps/place/Crowes+Cartage+Temp+Fencing/data=!4m7!3m6!1s0x6b914383a45fe83b:0xb4b09d29c0dc6735!8m2!3d-27.3821429!4d152.9931964!16s%2Fg%2F11ngh_y92x!19sChIJO-hfpINDkWsRNWfcwCmdsLQ?authuser=0&hl=en&rclk=1,Crowes Cartage Temp Fencing,,Fence contractor,-27.3821429,152.9931964,24/02/2024 16:54
61476046997,https://www.google.ca/maps/place/AAD+Fencing/data=!4m7!3m6!1s0x8f111c545128bd47:0xe76f2f5e164ed7c3!8m2!3d-38.170723!4d146.7112084!16s%2Fg%2F11v5wsb6hp!19sChIJR70oUVQcEY8Rw9dOFl4vb-c?authuser=0&hl=en&rclk=1,AAD Fencing,5,Fence contractor,-38.170723,146.7112084,24/02/2024 12:29
61476170060,"https://www.google.ca/maps/place/Coast+Fencing+and+Gates,+Automatic+Gates,+Electric+Driveway+Gates,+Aluminium+Slats+Fences/data=!4m7!3m6!1s0x6b91003b08f50363:0x1e7e82582b67f17b!8m2!3d-28.0260708!4d153.3864238!16s%2Fg%2F11fzf8jkrc!19sChIJYwP1CDsAkWsRe_FnK1iCfh4?authuser=0&hl=en&rclk=1","Coast Fencing and Gates, Automatic Gates, Electric Driveway Gates, Aluminium Slats Fences",4.1,Fence contractor,-28.0260708,153.3864238,24/02/2024 16:30
61476203313,https://www.google.ca/maps/place/Top+of+the+range+fencing/data=!4m7!3m6!1s0x4ce5bba5eab23cd7:0xdc96c004bc8f866e!8m2!3d-34.1225663!4d148.5405165!16s%2Fg%2F11vrj77s0v!19sChIJ1zyy6qW75UwRboaPvATAltw?authuser=0&hl=en&rclk=1,Top of the range fencing,5,Fence contractor,-34.1225663,148.5405165,25/02/2024 3:28
61476223019,https://www.google.ca/maps/place/Monash+University+Fencing+Club/data=!4m7!3m6!1s0x6ad66acb58a6873f:0xf5e99b474f4cc3eb!8m2!3d-37.912845!4d145.136588!16s%2Fg%2F11hbw3_mf5!19sChIJP4emWMtq1moR68NMT0eb6fU?authuser=0&hl=en&rclk=1,Monash University Fencing Club,5,Sports club,-37.912845,145.136588,24/02/2024 22:27
61476250085,https://www.google.ca/maps/place/Elite+Walls+and+Fencing/data=!4m7!3m6!1s0xa350fd3673d9c11:0xb5c40d90222d1158!8m2!3d-27.598581!4d153.1103469!16s%2Fg%2F11rps15m72!19sChIJEZw9Z9MPNQoRWBEtIpANxLU?authuser=0&hl=en&rclk=1,Elite Walls and Fencing,5,Retaining wall supplier,-27.598581,153.1103469,24/02/2024 17:48
61476281181,https://www.google.ca/maps/place/Penrith+Fencing+And+Landscaping/data=!4m7!3m6!1s0x89b6c74fe1d109e7:0xc57ecbd6abdcf6ae!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11s5h9d_dy!19sChIJ5wnR4U_HtokRrvbcq9bLfsU?authuser=0&hl=en&rclk=1,Penrith Fencing And Landscaping,5,Fence contractor,-33.8482439,150.9319747,24/02/2024 23:39
61477003930,https://www.google.ca/maps/place/Ash+%26+EL+Fencing/data=!4m7!3m6!1s0x6ad617555c9489ed:0xb96d88f7c7891381!8m2!3d-38.0125122!4d145.4218664!16s%2Fg%2F11hbrcjj14!19sChIJ7YmUXFUX1moRgROJx_eIbbk?authuser=0&hl=en&rclk=1,Ash & EL Fencing,4.6,Fence contractor,-38.0125122,145.4218664,24/02/2024 13:36
61477111659,https://www.google.ca/maps/place/Dickson+Contracting+-+Fencing+%26+Landscapes/data=!4m7!3m6!1s0x6b13abaa1c9084c9:0xd025b45f34d5ba92!8m2!3d-34.286737!4d150.5803672!16s%2Fg%2F11pzrvfyg9!19sChIJyYSQHKqrE2sRkrrVNF-0JdA?authuser=0&hl=en&rclk=1,Dickson Contracting - Fencing & Landscapes,5,Construction company,-34.286737,150.5803672,24/02/2024 17:19
61477169454,https://www.google.ca/maps/place/Coral+Fabrication+and+Automation/data=!4m7!3m6!1s0x146359421c68e25:0xf80dde67a4e166e3!8m2!3d-27.3887468!4d150.7191223!16s%2Fg%2F11qh85xc04!19sChIJJY7GIZQ1RgER42bhpGfeDfg?authuser=0&hl=en&rclk=1,Coral Fabrication and Automation,5,Fence contractor,-27.3887468,150.7191223,24/02/2024 16:48
61477316974,https://www.google.ca/maps/place/MGH+handYman+Fencing+N+Concrete/data=!4m7!3m6!1s0x6b29eb5202ab5c91:0x6404196912aa6571!8m2!3d-37.9700263!4d145.901043!16s%2Fg%2F11f8kylv1g!19sChIJkVyrAlLrKWsRcWWqEmkZBGQ?authuser=0&hl=en&rclk=1,MGH handYman Fencing N Concrete,,Fence contractor,-37.9700263,145.901043,24/02/2024 21:45
61477400222,https://www.google.ca/maps/place/Fence+Guru/data=!4m7!3m6!1s0x6ad613cdde344d17:0xaebc399fbe73a4da!8m2!3d-37.9725665!4d144.9015889!16s%2Fg%2F11gn1zyxbp!19sChIJF0003s0T1moR2qRzvp85vK4?authuser=0&hl=en&rclk=1,Fence Guru,4.8,Fence supply store,-37.9725665,144.9015889,24/02/2024 18:14
61477463717,https://www.google.ca/maps/place/Coast+%26+Rural+Fencing+%26+Firebreaks/data=!4m7!3m6!1s0x670bed94acc0711:0xfb815436f0dd2c07!8m2!3d-33.0943402!4d151.1813865!16s%2Fg%2F11rsdbqhkp!19sChIJEQfMStm-cAYRByzd8DZUgfs?authuser=0&hl=en&rclk=1,Coast & Rural Fencing & Firebreaks,,Property maintenance,-33.0943402,151.1813865,24/02/2024 16:30
61477525873,https://www.google.ca/maps/place/Lock+It+In+Fencing/data=!4m7!3m6!1s0x2a92209655c28411:0xf0cc1dfe21d586ba!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11sf63zbkl!19sChIJEYTCVZYgkioRuobVIf4dzPA?authuser=0&hl=en&rclk=1,Lock It In Fencing,5,Fence contractor,-32.205415,136.1073692,24/02/2024 21:34
61477550200,https://www.google.ca/maps/place/Eesan+Fencing/data=!4m7!3m6!1s0x6ad661c98cef9c75:0xce8c2a99d0ffbc69!8m2!3d-37.7059027!4d144.7901198!16s%2Fg%2F11q27ty1dj!19sChIJdZzvjMlh1moRabz_0JkqjM4?authuser=0&hl=en&rclk=1,Eesan Fencing,,Fence contractor,-37.7059027,144.7901198,24/02/2024 17:45
61477770733,https://www.google.ca/maps/place/Mk+lawns+and+all+Palmerston-Lawn+Mowing-Gardening-Tree+Trimming-Fencing-Landscaping-Darwin/data=!4m7!3m6!1s0x2cc0a2b1be6fac7f:0x94b2c57347405af5!8m2!3d-12.49279!4d130.9703129!16s%2Fg%2F11g8cp3bhd!19sChIJf6xvvrGiwCwR9VpAR3PFspQ?authuser=0&hl=en&rclk=1,Mk lawns and all Palmerston-Lawn Mowing-Gardening-Tree Trimming-Fencing-Landscaping-Darwin,4.2,Landscaper,-12.49279,130.9703129,24/02/2024 22:23
61477888292,https://www.google.ca/maps/place/OJ+FENCING+PTY+LTD/data=!4m7!3m6!1s0x6ad6170ba8b5fe4b:0x96e330d4a38cbe9e!8m2!3d-37.9641515!4d145.2653093!16s%2Fg%2F11hd_wr11m!19sChIJS_61qAsX1moRnr6Mo9Qw45Y?authuser=0&hl=en&rclk=1,OJ FENCING PTY LTD,4.3,Fence contractor,-37.9641515,145.2653093,24/02/2024 23:08
61478005490,https://www.google.ca/maps/place/Local+yard+works+fencing+%26+landscaping/data=!4m7!3m6!1s0xa6b1ddfc9e5322af:0x94b1ad2bdaac0604!8m2!3d-38.2019381!4d146.5144655!16s%2Fg%2F11t8g9c7hk!19sChIJryJTnvzdsaYRBAas2iutsZQ?authuser=0&hl=en&rclk=1,Local yard works fencing & landscaping,5,Fence contractor,-38.2019381,146.5144655,24/02/2024 21:34
61478071100,https://www.google.ca/maps/place/North+Brissy+Fencing/data=!4m7!3m6!1s0x6b93fb77d36eb84b:0x1fa40d0797694696!8m2!3d-27.2289603!4d153.003952!16s%2Fg%2F11lc_v6tsm!19sChIJS7hu03f7k2sRlkZplwcNpB8?authuser=0&hl=en&rclk=1,North Brissy Fencing,5,Fence contractor,-27.2289603,153.003952,24/02/2024 22:59
61478127600,https://www.google.ca/maps/place/Precision+Fencing+Brisbane/data=!4m7!3m6!1s0x6b93e5e7f815761f:0x7ee6b71265c22599!8m2!3d-27.2148499!4d153.1118413!16s%2Fg%2F11jkqhf77j!19sChIJH3YV-Oflk2sRmSXCZRK35n4?authuser=0&hl=en&rclk=1,Precision Fencing Brisbane,5,Fence contractor,-27.2148499,153.1118413,25/02/2024 0:00
61478166188,https://www.google.ca/maps/place/QUALITY+FENCING+%26+GATES/data=!4m7!3m6!1s0xae0103031ec4e761:0x9c2c74deea075d2f!8m2!3d-34.5755215!4d150.7806664!16s%2Fg%2F11vcn8k49v!19sChIJYefEHgMDAa4RL10H6t50LJw?authuser=0&hl=en&rclk=1,QUALITY FENCING & GATES,5,Fence contractor,-34.5755215,150.7806664,25/02/2024 0:14
61478191097,https://www.google.ca/maps/place/Melbourne+Pool+Fence+Safety+Inspections/data=!4m7!3m6!1s0x6ad66be5ab08943f:0xf49fa71efbbea2be!8m2!3d-37.916184!4d145.0954242!16s%2Fg%2F11n1c_f71j!19sChIJP5QIq-Vr1moRvqK--x6nn_Q?authuser=0&hl=en&rclk=1,Melbourne Pool Fence Safety Inspections,5,Building inspector,-37.916184,145.0954242,24/02/2024 22:08
61478194466,https://www.google.ca/maps/place/Handyman+%26+Fencing+Ballarat/data=!4m7!3m6!1s0x8e20a832e48cb36b:0xc88773828d3e6443!8m2!3d-37.567452!4d143.8527408!16s%2Fg%2F11q3m2_nck!19sChIJa7OM5DKoII4RQ2Q-jYJzh8g?authuser=0&hl=en&rclk=1,Handyman & Fencing Ballarat,,Handyman/Handywoman/Handyperson,-37.567452,143.8527408,12/10/2023 12:31
61478194913,https://www.google.ca/maps/place/Pristine+Fencing+and+Gates/data=!4m7!3m6!1s0x43d30338292dfaff:0xad61319e40fb868f!8m2!3d-38.3139224!4d144.9691469!16s%2Fg%2F11kt8pm60z!19sChIJ__otKTgD00MRj4b7QJ4xYa0?authuser=0&hl=en&rclk=1,Pristine Fencing and Gates,4.9,Fence contractor,-38.3139224,144.9691469,25/02/2024 0:05
61478277993,https://www.google.ca/maps/place/Federation+Fencing/data=!4m7!3m6!1s0x6b2125ad6bf90147:0x822e65a1fe2f0361!8m2!3d-35.9882467!4d146.3692002!16s%2Fg%2F11qml_qgyc!19sChIJRwH5a60lIWsRYQMv_qFlLoI?authuser=0&hl=en&rclk=1,Federation Fencing,1,Fence contractor,-35.9882467,146.3692002,24/02/2024 18:10
61478304968,https://www.google.ca/maps/place/Rocket+Fencing/data=!4m7!3m6!1s0x6ad60992fdb40711:0x66acffbb1db52c9a!8m2!3d-38.2026339!4d145.2326223!16s%2Fg%2F11fm74q51d!19sChIJEQe0_ZIJ1moRmiy1Hbv_rGY?authuser=0&hl=en&rclk=1,Rocket Fencing,5,Fence contractor,-38.2026339,145.2326223,25/02/2024 0:48
61478369346,https://www.google.ca/maps/place/Touch+Fencing/data=!4m7!3m6!1s0x6ad613e0a2381723:0xcb96c8e3eae60018!8m2!3d-38.0300861!4d145.1579156!16s%2Fg%2F11n116jjqb!19sChIJIxc4ouAT1moRGADm6uPIlss?authuser=0&hl=en&rclk=1,Touch Fencing,4.6,Fence contractor,-38.0300861,145.1579156,25/02/2024 3:33
61478520773,https://www.google.ca/maps/place/Hidden+Fence+-+Charlie/data=!4m7!3m6!1s0x241cd2bfb8ac6e7b:0xaab120017cc51e58!8m2!3d-38.1027155!4d145.3150277!16s%2Fg%2F11kj3flhbs!19sChIJe26suL_SHCQRWB7FfAEgsao?authuser=0&hl=en&rclk=1,Hidden Fence - Charlie,5,Fence contractor,-38.1027155,145.3150277,24/02/2024 19:49
61478570673,https://www.google.ca/maps/place/PORT+STEPHENS+FENCES/data=!4m7!3m6!1s0xaa8997eb23e027e9:0xe7f8c7defbb408f3!8m2!3d-32.6541192!4d151.9638906!16s%2Fg%2F11s08vg3_z!19sChIJ6SfgI-uXiaoR8wi0-97H-Oc?authuser=0&hl=en&rclk=1,PORT STEPHENS FENCES,5,Fence contractor,-32.6541192,151.9638906,24/02/2024 23:29
61478668897,https://www.google.ca/maps/place/Gain+Time+Services/data=!4m7!3m6!1s0x6ab0cbaee15c2583:0x4e4a7e3a75d6597e!8m2!3d-35.000767!4d138.6165535!16s%2Fg%2F11jml51n_m!19sChIJgyVc4a7LsGoRflnWdTp-Sk4?authuser=0&hl=en&rclk=1,Gain Time Services,5,Fence contractor,-35.000767,138.6165535,17/10/2023 8:24
61478688337,https://www.google.ca/maps/place/Town+and+Country+Fencing/data=!4m7!3m6!1s0x87535c94986138bb:0xc7768738ac9b1fa2!8m2!3d-35.4557072!4d149.6057917!16s%2Fg%2F11rfb1ndw5!19sChIJuzhhmJRcU4cRoh-brDiHdsc?authuser=0&hl=en&rclk=1,Town and Country Fencing,,Fence contractor,-35.4557072,149.6057917,25/02/2024 3:34
61478716273,https://www.google.ca/maps/place/Mid+Coast+Colorbond+Fencing/data=!4m7!3m6!1s0xaa56fdd18a9b8a41:0xc131c8c697be9bae!8m2!3d-32.640492!4d152.0313346!16s%2Fg%2F11tcl_w08g!19sChIJQYqbitH9VqoRrpu-l8bIMcE?authuser=0&hl=en&rclk=1,Mid Coast Colorbond Fencing,,Fence contractor,-32.640492,152.0313346,24/02/2024 22:17
61478718744,https://www.google.ca/maps/place/Refined+Fencing+NNSW/data=!4m7!3m6!1s0x45e54060c7a75437:0x4f9107392b0bad3d!8m2!3d-28.8077393!4d153.4366986!16s%2Fg%2F11l5v4qtlw!19sChIJN1Snx2BA5UURPa0LKzkHkU8?authuser=0&hl=en&rclk=1,Refined Fencing NNSW,5,Fence contractor,-28.8077393,153.4366986,25/02/2024 0:34
61478726696,https://www.google.ca/maps/place/Fence+Conxion/data=!4m7!3m6!1s0x6f2768f79e7a72ad:0x6a7e506075030e22!8m2!3d-27.9542216!4d153.3693614!16s%2Fg%2F11t0w8kzk7!19sChIJrXJ6nvdoJ28RIg4DdWBQfmo?authuser=0&hl=en&rclk=1,Fence Conxion,,Fence contractor,-27.9542216,153.3693614,24/02/2024 18:12
61478741794,https://www.google.ca/maps/place/Greener+Gardening+And+Landscaping+cq/data=!4m7!3m6!1s0x6bc301b18c19a369:0xb9abdf104bcc5129!8m2!3d-23.3402106!4d150.5127278!16s%2Fg%2F11fk426b7r!19sChIJaaMZjLEBw2sRKVHMSxDfq7k?authuser=0&hl=en&rclk=1,Greener Gardening And Landscaping cq,2.7,Fence contractor,-23.3402106,150.5127278,13/10/2023 9:46
61478748202,https://www.google.ca/maps/place/T.K+Decks+%26+Fencing+Pty+Ltd/data=!4m7!3m6!1s0x6b2995427061d031:0xa2d04216c520fd0e!8m2!3d-38.0582654!4d146.069693!16s%2Fg%2F11h09r5tcq!19sChIJMdBhcEKVKWsRDv0gxRZC0KI?authuser=0&hl=en&rclk=1,T.K Decks & Fencing Pty Ltd,5,Fence contractor,-38.0582654,146.069693,25/02/2024 2:42
61478787946,https://www.google.ca/maps/place/Safehaven+Fencing/data=!4m7!3m6!1s0x6b90f1bf95cf73a3:0xd3f2d42e1937d88b!8m2!3d-28.0304022!4d153.3864238!16s%2Fg%2F11g4d3n06q!19sChIJo3PPlb_xkGsRi9g3GS7U8tM?authuser=0&hl=en&rclk=1,Safehaven Fencing,,Fence contractor,-28.0304022,153.3864238,25/02/2024 1:11
61478804137,https://www.google.ca/maps/place/Aurora+Sohea+Timber/data=!4m7!3m6!1s0x24ae4e76ce06a2a1:0xfde594cc98c861e!8m2!3d-37.8099879!4d145.2388684!16s%2Fg%2F11k3tq9m_b!19sChIJoaIGznZOriQRHoaMyUxZ3g8?authuser=0&hl=en&rclk=1,Aurora Sohea Timber,5,Fence contractor,-37.8099879,145.2388684,24/02/2024 13:38
61478816440,https://www.google.ca/maps/place/Modern+Glass+and+Aluminium/data=!4m7!3m6!1s0x697865aa382bffff:0xa7416029b10db04a!8m2!3d-16.9148408!4d145.746422!16s%2Fg%2F11hd6mzd86!19sChIJ__8rOKpleGkRSrANsSlgQac?authuser=0&hl=en&rclk=1,Modern Glass and Aluminium,5,Fence contractor,-16.9148408,145.746422,24/02/2024 22:25
61478834554,https://www.google.ca/maps/place/Citadel+Fencing/data=!4m7!3m6!1s0x8c75d6bdf6425adb:0xb13151ea37c89b01!8m2!3d-38.0418454!4d145.3684455!16s%2Fg%2F11tx66d9bj!19sChIJ21pC9r3WdYwRAZvIN-pRMbE?authuser=0&hl=en&rclk=1,Citadel Fencing,,Fence contractor,-38.0418454,145.3684455,24/02/2024 16:18
61478835814,https://www.google.ca/maps/place/Finesse+Fences/data=!4m7!3m6!1s0x6f92dcf8534868a9:0x8dad9ebfe378ac5b!8m2!3d-33.7769082!4d150.9661444!16s%2Fg%2F11vks4yymp!19sChIJqWhIU_jckm8RW6x447-erY0?authuser=0&hl=en&rclk=1,Finesse Fences,5,Fence contractor,-33.7769082,150.9661444,24/02/2024 18:36
61478898461,https://www.google.ca/maps/place/Local+Lads+Fencing/data=!4m7!3m6!1s0x4e459a90736cdb09:0x10f08708c2427969!8m2!3d-27.4677054!4d152.9931964!16s%2Fg%2F11vpxv9y_2!19sChIJCdtsc5CaRU4RaXlCwgiH8BA?authuser=0&hl=en&rclk=1,Local Lads Fencing,5,Fence contractor,-27.4677054,152.9931964,24/02/2024 21:33
61479008558,https://www.google.ca/maps/place/HAK+Fencing+and+Handyman+Services/data=!4m7!3m6!1s0x6ad65b7de50c55e5:0xdd7e7ef8b219bd74!8m2!3d-37.9579086!4d145.0531353!16s%2Fg%2F11f7p4nr9v!19sChIJ5VUM5X1b1moRdL0Zsvh-ft0?authuser=0&hl=en&rclk=1,HAK Fencing and Handyman Services,3.2,Fence contractor,-37.9579086,145.0531353,12/10/2023 12:24
61479010467,https://www.google.ca/maps/place/Coastal+Feature+Fencing+%26+Gates/data=!4m7!3m6!1s0x81d83b054580c57d:0xfff28af6587b7e38!8m2!3d-38.1472623!4d144.9271474!16s%2Fg%2F11vcv62081!19sChIJfcWARQU72IEROH57WPaK8v8?authuser=0&hl=en&rclk=1,Coastal Feature Fencing & Gates,,Fence contractor,-38.1472623,144.9271474,24/02/2024 16:31
61480014474,https://www.google.ca/maps/place/Northern+Beaches+Fence/data=!4m7!3m6!1s0x6b12ab24f679d41b:0x3343b2363e49b261!8m2!3d-33.7217238!4d151.2647426!16s%2Fg%2F11jmpvnqfw!19sChIJG9R59iSrEmsRYbJJPjayQzM?authuser=0&hl=en&rclk=1,Northern Beaches Fence,,Fence contractor,-33.7217238,151.2647426,24/02/2024 23:02
61480022586,https://www.google.ca/maps/place/Jim%27s+Fencing+Woodend/data=!4m7!3m6!1s0x62dd88f7a9dd5e29:0xe99d73de85f0bc52!8m2!3d-37.4428876!4d144.598117!16s%2Fg%2F11tgh9v48p!19sChIJKV7dqfeI3WIRUrzwhd5znek?authuser=0&hl=en&rclk=1,Jim's Fencing Woodend,5,Construction company,-37.4428876,144.598117,24/02/2024 20:42
61480099620,https://www.google.ca/maps/place/Foreshore+Feature+Works/data=!4m7!3m6!1s0x6ad5c90fa2cbffff:0x38d652fe84ba225e!8m2!3d-38.3620275!4d144.904651!16s%2Fg%2F11s7d2pwqj!19sChIJ___Log_J1WoRXiK6hP5S1jg?authuser=0&hl=en&rclk=1,Foreshore Feature Works,5,Fence contractor,-38.3620275,144.904651,24/02/2024 18:43
